ticker,sector,year,month,quarter,month_name,year_month,open_price,close_price,high_price,low_price,avg_close,total_volume,avg_volume,monthly_return,avg_daily_return,monthly_volatility,avg_volatility,max_drawdown,end_rsi,avg_rsi,end_ma50,end_ma200,golden_cross,trading_days,mom_pct_change
AMZN,Consumer,2024,9,3,Sep,2024-09,177.55,186.33,195.37,171.16,184.866,764950500,38247525.0,4.5798,0.229,1.6746,2.1229,-14.305,62.48,62.147,179.08,176.29,1,20,4.3866
AMZN,Consumer,2024,10,4,Oct,2024-10,184.9,186.4,195.61,180.25,186.8348,733878800,31907773.913,0.273,0.0119,1.3573,1.5191,-9.6,45.04,50.2261,184.35,180.37,1,23,0.0376
AMZN,Consumer,2024,11,4,Nov,2024-11,199.0,207.89,215.9,194.31,204.505,905835300,45291765.0,11.465,0.5733,2.1256,1.9513,-7.9309,49.69,62.085,194.49,184.49,1,20,11.529
AMZN,Consumer,2024,12,4,Dec,2024-12,209.96,219.39,233.0,209.51,224.101,760891000,36232904.7619,5.697,0.2713,1.7161,1.9992,-5.8129,43.59,65.3433,209.85,189.74,1,21,5.5318
AMZN,Consumer,2025,1,1,Jan,2025-01,222.03,237.68,241.77,216.2,228.016,652577000,32628850.0,8.2056,0.4103,1.5704,1.6703,-6.5127,77.05,54.1155,221.88,194.4,1,20,8.3367
AMZN,Consumer,2025,2,1,Feb,2025-02,234.06,212.28,242.52,204.16,225.8489,783613700,41242826.3158,-11.0023,-0.5791,1.6391,1.5689,-13.7652,27.86,43.7332,226.6,198.59,1,19,-10.6866
AMZN,Consumer,2025,3,1,Mar,2025-03,213.35,190.26,214.01,184.4,198.509,966721800,46034371.4286,-10.4704,-0.4986,1.9443,1.7962,-21.3997,43.19,32.9881,216.09,200.22,1,21,-10.3731
AMZN,Consumer,2025,4,2,Apr,2025-04,187.86,184.42,198.34,161.38,181.2138,1313093300,62528252.381,-1.3431,-0.064,3.7192,3.2889,-30.8766,44.17,43.09,194.02,199.07,0,21,-3.0695
AMZN,Consumer,2025,5,2,May,2025-05,190.63,205.01,214.84,183.85,200.1571,937262700,44631557.1429,11.1001,0.5286,2.3014,3.3355,-23.5685,64.02,67.3757,191.89,201.38,0,21,11.1647
AMZN,Consumer,2025,6,2,Jun,2025-06,204.98,219.39,223.82,202.68,213.0185,870687900,43534395.0,6.9999,0.35,1.3794,1.8721,-15.0169,53.16,60.2085,201.85,205.13,0,20,7.0143
AMZN,Consumer,2025,7,3,Jul,2025-07,219.5,234.11,236.53,217.93,226.2959,856016400,38909836.3636,6.6079,0.3004,1.2448,1.3273,-9.3778,67.58,64.6173,217.39,209.44,1,22,6.7095
AMZN,Consumer,2025,8,3,Aug,2025-08,217.21,229.0,234.08,211.42,224.671,877658700,41793271.4286,-1.6056,-0.0765,2.0893,2.0356,-12.563,61.4,50.5348,223.99,212.82,1,21,-2.1827
AMZN,Consumer,2025,9,3,Sep,2025-09,223.52,219.57,238.85,216.47,228.0895,965100000,45957142.8571,-3.9126,-0.1863,1.6236,1.9001,-9.8777,32.7,48.0733,227.11,214.7,1,21,-4.1179
AMZN,Consumer,2025,10,4,Oct,2025-10,217.36,244.22,250.5,211.03,222.1504,1196876800,52038121.7391,11.4168,0.4964,2.4545,1.6533,-11.9888,69.71,45.637,225.49,214.45,1,23,11.2265
AMZN,Consumer,2025,11,4,Nov,2025-11,255.36,233.22,258.6,215.18,236.2742,902272800,47488042.1053,-4.184,-0.2202,2.65,2.6058,-14.5118,39.64,53.5905,227.57,214.68,1,19,-4.5041
AMZN,Consumer,2025,12,4,Dec,2025-12,233.22,230.82,238.97,220.99,229.2614,787960400,35816381.8182,-0.917,-0.0417,1.4844,2.0522,-12.8858,48.03,47.6291,231.44,216.86,1,22,-1.0291
AMZN,Consumer,2026,1,1,Jan,2026-01,231.34,239.3,248.94,224.7,239.0845,842060400,42103020.0,3.9211,0.1961,1.5641,1.46,-10.8268,40.35,60.0955,232.54,221.78,1,20,3.6739
AMZN,Consumer,2026,2,1,Feb,2026-02,238.31,210.0,246.35,196.0,212.0542,1263271700,66487984.2105,-12.5891,-0.6626,1.9916,1.9455,-21.7362,49.58,28.8111,226.59,224.35,1,19,-12.244
AMZN,Consumer,2026,3,1,Mar,2026-03,204.55,208.27,220.47,199.14,209.995,1009324000,45878363.6364,-0.3875,-0.0176,1.9381,1.9328,-21.5197,46.07,52.1595,215.84,224.59,0,22,-0.8238
AMZN,Consumer,2026,4,2,Apr,2026-04,210.44,265.06,273.88,204.9,242.8281,1028513000,48976809.5238,24.5443,1.1688,2.0144,2.063,-17.4134,82.21,77.7552,223.53,227.15,0,21,27.2675
AMZN,Consumer,2026,5,2,May,2026-05,265.58,266.32,278.56,255.19,268.3119,616754400,38547150.0,0.6049,0.0378,1.4269,1.7452,-5.6911,43.33,64.8456,241.92,230.55,1,16,0.4754
BAC,Financials,2020,1,1,Jan,2020-01,30.3387,28.1759,30.6133,27.8669,29.4629,995093800,47385419.0476,-8.0696,-0.4035,1.1497,1.0682,-7.8844,31.24,27.9205,29.46,29.46,0,21,
BAC,Financials,2020,2,1,Feb,2020-02,28.3218,24.4597,30.4245,23.7732,28.6827,1072992000,56473263.1579,-13.6313,-0.7174,1.9054,1.3898,-20.0337,11.28,47.3311,29.09,29.09,0,19,-13.1892
BAC,Financials,2020,3,1,Mar,2020-03,24.331,18.3366,25.5325,15.5036,19.7169,2826499000,128477227.2727,-20.8225,-0.9465,7.4945,5.2007,-48.9468,46.84,29.0995,24.75,25.77,0,22,-25.0334
BAC,Financials,2020,4,2,Apr,2020-04,17.2138,20.7723,21.8692,16.851,19.4512,1636723300,77939204.7619,14.6086,0.6956,5.5991,7.3664,-44.1747,46.25,54.2719,20.64,24.17,0,21,13.2831
BAC,Financials,2020,5,2,May,2020-05,20.1936,20.8328,22.6034,17.3606,19.8114,1447488500,72374425.0,1.7568,0.0878,3.9599,4.2849,-41.0686,52.26,49.947,19.35,23.32,0,20,0.2911
BAC,Financials,2020,6,2,Jun,2020-06,20.971,20.6562,25.2311,20.0213,21.9944,1801797500,81899886.3636,0.767,0.0349,3.9921,3.9627,-34.1745,36.36,54.4436,20.78,23.09,0,22,-0.8473
BAC,Financials,2020,7,3,Jul,2020-07,20.8998,21.639,21.9956,19.4734,20.8689,1388503300,63113786.3636,5.1537,0.2343,2.517,3.2918,-35.255,56.35,49.8955,21.36,22.76,0,22,4.7579
BAC,Financials,2020,8,3,Aug,2020-08,21.7695,22.387,24.1352,21.4738,22.462,1145115700,54529319.0476,3.6342,0.1731,1.6338,1.9733,-28.9711,38.06,61.7024,21.54,22.72,0,21,3.4566
BAC,Financials,2020,9,3,Sep,2020-09,22.2479,21.0979,23.4363,20.0995,21.8049,1290916600,61472219.0476,-5.5634,-0.2649,1.8243,1.7099,-33.401,39.92,42.9367,22.01,22.62,0,21,-5.7583
BAC,Financials,2020,10,4,Oct,2020-10,21.2555,20.7563,22.6218,20.2484,21.3455,1296966100,58953004.5455,-1.1939,-0.0543,2.0141,1.9115,-32.7998,34.08,48.195,21.69,22.07,0,22,-1.6189
BAC,Financials,2020,11,4,Nov,2020-11,20.9227,24.6624,25.4856,20.3798,23.4831,1286428200,64321410.0,18.6932,0.9347,3.3828,3.0578,-32.1985,53.44,63.775,22.12,21.5,1,20,18.8185
BAC,Financials,2020,12,4,Dec,2020-12,25.1704,26.7108,26.9223,24.7985,25.7391,1027329000,46696772.7273,8.196,0.3725,1.7759,2.7952,-18.6958,62.4,61.3241,24.1,21.73,1,22,8.3058
BAC,Financials,2021,1,1,Jan,2021-01,26.843,26.1292,30.2887,26.0763,28.0772,1085862900,57150678.9474,-1.7483,-0.092,2.025,1.8636,-12.8145,29.94,65.0579,26.39,22.62,1,19,-2.1775
BAC,Financials,2021,2,1,Feb,2021-02,26.323,30.5883,32.6328,26.0587,29.5828,949913300,49995436.8421,16.0793,0.8463,1.8908,1.9808,-11.9029,67.73,64.2547,28.15,23.56,1,19,17.0658
BAC,Financials,2021,3,1,Mar,2021-03,31.3021,34.265,35.3987,31.0554,33.1625,1378848200,59949921.7391,11.6965,0.5085,1.7521,1.756,-5.2388,59.71,65.3591,30.86,24.93,1,23,12.0201
BAC,Financials,2021,4,2,Apr,2021-04,34.389,35.8946,36.426,33.1314,35.0178,1029977500,49046547.619,4.8915,0.2329,1.6072,1.6302,-4.9426,52.83,56.43,33.7,26.41,1,21,4.7558
BAC,Financials,2021,5,2,May,2021-05,36.1957,37.5419,38.3124,35.2304,37.1478,823509600,41175480.0,4.5838,0.2292,1.237,1.3978,-2.3708,53.16,65.4855,35.63,27.96,1,20,4.5892
BAC,Financials,2021,6,2,Jun,2021-06,38.0378,36.6683,38.6782,34.2314,36.9039,984580900,44753677.2727,-2.0956,-0.0953,1.4026,1.1975,-10.3767,47.01,45.3955,36.72,29.55,1,22,-2.3271
BAC,Financials,2021,7,3,Jul,2021-07,36.9618,34.1158,37.0863,32.4705,34.6194,1060522600,50501076.1905,-6.8899,-0.3281,1.7363,1.7082,-14.6522,35.05,40.9138,36.02,30.93,1,21,-6.9609
BAC,Financials,2021,8,3,Aug,2021-08,34.1514,37.1307,38.1001,33.3954,36.3016,997266200,45330281.8182,8.6669,0.3939,1.2733,1.6008,-12.2718,48.21,64.8327,35.61,32.54,1,22,8.8373
BAC,Financials,2021,9,3,Sep,2021-09,37.1307,37.9467,39.3681,34.2906,36.7089,1022318600,48681838.0952,2.4811,0.1181,1.6038,1.3739,-9.1509,62.41,48.3748,36.14,33.79,1,21,2.1977
BAC,Financials,2021,10,4,Oct,2021-10,37.9736,42.7113,43.2924,37.8395,40.7609,917220900,43677185.7143,12.0735,0.5749,1.7023,1.6705,-2.7063,75.19,73.4919,38.46,35.22,1,21,12.556
BAC,Financials,2021,11,4,Nov,2021-11,42.9974,39.7525,43.5248,39.6541,41.8796,895399100,42638052.381,-6.9356,-0.3303,1.4331,1.4255,-8.0629,35.71,49.9562,40.7,36.66,1,21,-6.9276
BAC,Financials,2021,12,4,Dec,2021-12,40.4229,39.9618,40.869,38.354,39.7662,1060922000,48223727.2727,0.7585,0.0345,1.6896,1.6203,-10.3417,49.76,43.48,41.03,37.5,1,22,0.5265
BAC,Financials,2022,1,1,Jan,2022-01,40.5007,41.4438,44.9828,38.2551,42.1741,1225178700,61258935.0,3.993,0.1996,1.7178,1.788,-9.4696,32.0,59.598,40.96,38.27,1,20,3.7087
BAC,Financials,2022,2,1,Feb,2022-02,41.5067,39.7013,45.0097,37.7701,42.1104,941748700,49565721.0526,-3.9631,-0.2086,1.7804,1.6982,-11.7051,27.62,51.4674,41.64,38.87,1,19,-4.2046
BAC,Financials,2022,3,1,Mar,2022-03,39.2611,37.2056,40.2835,34.4526,37.9557,1312818500,57079065.2174,-5.6517,-0.2457,2.6094,2.3829,-21.9776,55.23,43.0126,40.0,38.92,1,23,-6.2861
BAC,Financials,2022,4,2,Apr,2022-04,37.6298,32.2051,37.675,32.0788,34.8773,1032209900,51610495.0,-14.0977,-0.7049,1.7833,2.1887,-27.3907,28.53,27.3485,37.07,38.83,0,20,-13.4401
BAC,Financials,2022,5,2,May,2022-05,32.5211,33.5771,34.9762,29.75,32.5395,1107801400,52752447.619,4.7414,0.2258,2.2887,2.1001,-31.0945,58.74,41.8814,34.62,38.6,0,21,4.2601
BAC,Financials,2022,6,2,Jun,2022-06,33.8118,28.2601,33.8208,27.8153,30.3537,996294300,47442585.7143,-16.8629,-0.803,2.0737,2.2107,-36.2852,26.2,36.1829,31.81,37.94,0,21,-15.8352
BAC,Financials,2022,7,3,Jul,2022-07,28.1239,30.693,30.8474,26.9347,29.3685,814208000,40710400.0,8.7132,0.4357,1.9627,2.0005,-38.3319,65.99,51.6685,30.3,37.1,0,20,8.6091
BAC,Financials,2022,8,3,Aug,2022-08,30.5205,30.5115,33.5345,29.9577,31.4939,819363100,35624482.6087,-0.2918,-0.0127,1.5737,1.9291,-32.3759,29.82,60.5313,30.31,35.88,0,23,-0.5916
BAC,Financials,2022,9,3,Sep,2022-09,30.4658,27.5965,32.5584,27.5691,30.2273,860183900,40961138.0952,-9.6855,-0.4612,1.7306,1.6739,-37.7814,20.14,39.1733,30.83,34.8,0,21,-9.5537
BAC,Financials,2022,10,4,Oct,2022-10,27.9529,32.933,33.2346,26.7832,30.3117,980931500,46711023.8095,18.4428,0.8782,2.5608,2.3265,-38.6673,85.19,54.5157,30.41,33.64,0,21,19.3377
BAC,Financials,2022,11,4,Nov,2022-11,33.2985,34.587,35.2723,32.3573,33.9908,700345500,33349785.7143,5.1205,0.2438,1.5182,2.2153,-26.0587,62.11,68.7276,31.59,32.79,0,21,5.0222
BAC,Financials,2022,12,4,Dec,2022-12,34.4675,30.4417,34.6421,28.8148,30.2981,893060200,42526676.1905,-12.4511,-0.5929,1.54,1.6934,-34.3092,60.69,27.7367,32.17,31.9,1,21,-11.9851
BAC,Financials,2023,1,1,Jan,2023-01,30.5428,32.6108,32.8866,30.2303,31.6582,809281100,40464055.0,7.057,0.3529,1.1312,1.4353,-31.1386,62.01,67.0415,31.53,31.31,1,20,7.1256
BAC,Financials,2023,2,1,Feb,2023-02,32.3535,31.5263,34.0079,31.1035,32.5407,616776700,32461931.5789,-3.3024,-0.1738,1.1178,1.1698,-25.8285,7.85,51.2279,31.59,31.2,1,19,-3.3258
BAC,Financials,2023,3,1,Mar,2023-03,31.3884,26.4577,31.9713,24.3485,27.5457,2061004500,89608891.3043,-16.6585,-0.7243,2.38,1.7465,-36.7898,50.58,21.3774,30.17,30.69,0,23,-16.0773
BAC,Financials,2023,4,2,Apr,2023-04,26.4947,27.0868,28.6132,25.4031,26.8389,1028255800,54118726.3158,2.618,0.1378,2.1102,2.3785,-29.7649,61.09,58.1858,27.95,30.5,0,19,2.3776
BAC,Financials,2023,5,2,May,2023-05,27.2903,25.7084,27.3273,24.8203,25.8446,1047826900,47628495.4545,-4.9009,-0.2228,1.669,1.8487,-28.8626,55.14,43.0445,26.24,29.99,0,22,-5.0888
BAC,Financials,2023,6,2,Jun,2023-06,25.8855,26.7527,27.7878,25.4939,26.7909,968664200,46126866.6667,4.1631,0.1982,1.2527,1.5943,-26.2759,42.45,55.8371,26.42,29.49,0,21,4.0624
BAC,Financials,2023,7,3,Jul,2023-07,26.7621,29.8392,30.6318,26.2026,28.4065,968946700,48447335.0,11.2056,0.5603,1.5501,1.434,-24.8678,74.35,64.5115,27.32,29.41,0,20,11.5371
BAC,Financials,2023,8,3,Aug,2023-08,29.69,26.9569,29.7833,26.2772,27.9479,809814400,35209321.7391,-9.9544,-0.4328,1.2881,1.5631,-24.4427,21.39,36.3448,27.9,28.92,0,23,-9.6596
BAC,Financials,2023,9,3,Sep,2023-09,27.0415,25.744,27.6809,25.3961,26.586,777431200,38871560.0,-4.5012,-0.2251,1.008,1.1809,-27.2152,34.29,43.1195,27.69,28.28,0,20,-4.4995
BAC,Financials,2023,10,4,Oct,2023-10,25.6405,24.7661,26.3645,23.4686,24.7789,1225398800,55699945.4545,-3.4928,-0.1588,1.69,1.2957,-32.573,44.37,35.9195,25.82,27.65,0,22,-3.7984
BAC,Financials,2023,11,4,Nov,2023-11,24.8601,28.8969,28.9538,24.5875,27.189,891085100,42432623.8095,15.8069,0.7527,2.0132,1.9676,-29.2779,85.41,68.3933,25.95,27.1,0,21,16.6794
BAC,Financials,2023,12,4,Dec,2023-12,28.8116,31.9108,32.2899,28.7453,30.6825,863795100,43189755.0,10.234,0.5117,1.5645,1.7961,-14.3851,73.81,75.9985,28.08,27.13,1,20,10.4297
BAC,Financials,2024,1,1,Jan,2024-01,31.6454,32.233,33.2661,29.6362,31.5195,934161500,44483880.9524,1.2067,0.0575,1.2634,1.5823,-11.02,53.59,48.491,30.57,27.7,1,21,1.0098
BAC,Financials,2024,2,1,Feb,2024-02,32.1572,32.9468,33.0709,30.6598,31.8555,748360100,37418005.0,2.3463,0.1173,1.3393,1.3455,-7.4865,66.23,55.8495,31.7,28.23,1,20,2.2146
BAC,Financials,2024,3,1,Mar,2024-03,32.9564,36.1919,36.2683,32.4792,34.5312,826724200,41336210.0,9.5239,0.4762,1.1078,1.248,-1.857,73.39,75.474,32.84,29.04,1,20,9.8494
BAC,Financials,2024,4,2,Apr,2024-04,36.211,35.3234,36.7359,32.5937,35.2978,904458100,41111731.8182,-2.1471,-0.0976,1.5558,1.2995,-8.5443,52.45,51.4809,34.5,29.98,1,22,-2.3998
BAC,Financials,2024,5,2,May,2024-05,35.5143,38.1676,38.2535,34.9798,36.8292,720885600,32767527.2727,7.9114,0.3596,1.3344,1.4231,-3.8832,62.26,65.0668,36.02,30.81,1,22,8.0519
BAC,Financials,2024,6,2,Jun,2024-06,38.2153,38.1885,38.7358,36.8153,37.9483,696786300,36672963.1579,0.1512,0.008,1.2517,1.189,-2.5487,49.9,53.8605,37.07,31.85,1,19,0.0547
BAC,Financials,2024,7,3,Jul,2024-07,38.3229,38.707,42.6727,38.0924,40.0797,868095500,39458886.3636,1.6329,0.0742,1.5318,1.3674,-8.6562,39.55,63.5414,38.81,33.43,1,22,1.3578
BAC,Financials,2024,8,3,Aug,2024-08,38.8318,39.1295,39.2351,33.7426,37.3107,894057800,40638990.9091,1.3775,0.0626,1.533,1.7596,-16.9499,75.6,41.9709,38.6,34.75,1,22,1.0915
BAC,Financials,2024,9,3,Sep,2024-09,38.9663,38.3504,39.6745,36.7364,38.2284,794903800,39745190.0,-1.8529,-0.0926,1.2495,1.3767,-11.8469,53.89,52.4115,38.1,35.73,1,20,-1.9909
BAC,Financials,2024,10,4,Oct,2024-10,38.1861,40.4187,41.9071,37.4323,39.996,722829900,31427386.9565,5.4825,0.2384,1.3412,1.3439,-10.5468,48.74,64.8783,39.06,36.68,1,23,5.3931
BAC,Financials,2024,11,4,Nov,2024-11,40.7377,45.9181,46.469,39.7325,44.1649,776323600,38816180.0,13.1844,0.6592,1.8325,1.8635,-5.7343,75.21,69.0875,41.43,37.96,1,20,13.6059
BAC,Financials,2024,12,4,Dec,2024-12,46.1404,42.7137,46.2177,41.5766,43.9204,652159200,31055200.0,-7.0933,-0.3378,1.0456,1.5558,-8.6847,33.46,39.3148,43.46,39.09,1,21,-6.9786
BAC,Financials,2025,1,1,Jan,2025-01,42.8983,44.9976,46.1735,42.5679,44.8066,739447500,36972375.0,5.3662,0.2683,1.3193,1.2424,-6.7692,60.35,59.423,44.55,40.04,1,20,5.347
BAC,Financials,2025,2,1,Feb,2025-02,44.1423,44.8032,46.6303,42.1305,44.6722,650240100,34223163.1579,-0.2453,-0.0129,1.272,1.1712,-7.9598,41.17,45.2647,44.36,40.91,1,19,-0.432
BAC,Financials,2025,3,1,Mar,2025-03,44.9101,40.812,45.639,38.3181,40.8512,936464600,44593552.381,-8.8672,-0.4222,1.988,1.8378,-16.5062,65.87,39.7624,43.18,41.25,1,21,-8.9082
BAC,Financials,2025,4,2,Apr,2025-04,40.4111,39.0027,41.0468,32.3425,37.1091,1359333800,64730180.9524,-3.0449,-0.145,3.2355,3.1234,-27.5094,67.39,44.0633,39.72,41.1,0,21,-4.4332
BAC,Financials,2025,5,2,May,2025-05,38.9441,43.1592,44.147,38.7093,42.1398,822871900,39184376.1905,10.3559,0.4931,1.4265,2.5519,-15.3257,67.06,80.9471,39.93,41.44,0,21,10.6569
BAC,Financials,2025,6,2,Jun,2025-06,42.9148,46.5518,46.8961,42.4062,44.5503,775768400,38788420.0,7.6643,0.3832,1.0965,1.2653,-7.0838,72.31,62.706,42.37,42.09,1,20,7.8606
BAC,Financials,2025,7,3,Jul,2025-07,46.2567,46.5026,48.5095,44.2793,46.8349,906389900,41199540.9091,0.0389,0.0018,1.1438,1.1253,-5.9268,55.4,59.4864,45.3,43.03,1,22,-0.1057
BAC,Financials,2025,8,3,Aug,2025-08,45.6074,49.9163,50.0934,44.0235,46.9584,728384200,34684961.9048,7.3121,0.3482,1.287,1.3195,-8.1954,83.58,54.6576,46.77,43.64,1,21,7.3408
BAC,Financials,2025,9,3,Sep,2025-09,49.4047,51.0348,52.3109,48.3539,50.4824,754239800,35916180.9524,2.2979,0.1094,0.9077,1.1751,-1.9805,66.01,69.2686,48.48,44.21,1,21,2.2407
BAC,Financials,2025,10,4,Oct,2025-10,50.7479,52.8748,53.0627,48.0077,50.6511,762970500,33172630.4348,3.8451,0.1672,1.4918,1.2423,-7.1919,70.81,47.6257,50.42,45.01,1,23,3.6054
BAC,Financials,2025,11,4,Nov,2025-11,52.6868,53.0726,54.1014,50.1544,52.1396,712127000,37480368.4211,0.5136,0.027,1.1701,1.5269,-5.7476,52.9,53.0205,51.34,45.65,1,19,0.3742
BAC,Financials,2025,12,4,Dec,2025-12,52.9242,54.6908,56.2321,52.3999,54.3681,799396900,36336222.7273,3.082,0.1401,0.9066,1.074,-2.2222,58.27,67.1655,53.07,46.99,1,22,3.049
BAC,Financials,2026,1,1,Jan,2026-01,54.7207,52.9009,57.2265,51.0216,53.505,792437500,39621875.0,-3.0997,-0.155,1.3492,1.182,-9.6594,33.58,40.909,53.58,48.45,1,20,-3.2727
BAC,Financials,2026,2,1,Feb,2026-02,52.9009,49.5499,56.5503,49.0428,53.0307,844412700,44442773.6842,-6.1337,-0.3228,1.7906,1.5519,-12.9607,23.7,51.8605,53.66,49.79,1,19,-6.3346
BAC,Financials,2026,3,1,Mar,2026-03,48.5058,48.75,50.2261,46.12,48.0535,973417900,44246268.1818,-1.4151,-0.0643,1.7579,1.7492,-17.9317,51.39,33.5645,50.65,50.3,1,22,-1.6143
BAC,Financials,2026,4,2,Apr,2026-04,49.7,53.46,55.4,48.16,52.441,688858300,32802776.1905,9.3739,0.4464,1.2766,1.4919,-13.4523,57.26,72.5281,50.35,50.98,0,21,9.6615
BAC,Financials,2026,5,2,May,2026-05,53.69,51.8,54.2,49.3,51.4319,548417100,34276068.75,-3.0084,-0.188,1.2233,1.3548,-12.574,47.48,39.3925,50.84,51.39,0,16,-3.1051
CVX,Energy,2020,1,1,Jan,2020-01,90.717,80.4521,92.1512,79.8964,86.4218,154388100,7351814.2857,-12.3717,-0.6186,1.0648,0.6586,-11.7681,19.37,10.3152,86.42,86.42,0,21,
CVX,Energy,2020,2,1,Feb,2020-02,80.3095,70.9088,84.5521,68.455,80.6045,158458200,8339905.2632,-12.2696,-0.6458,1.6784,1.2964,-22.2342,17.09,38.3705,83.66,83.66,0,19,-11.8621
CVX,Energy,2020,3,1,Mar,2020-03,71.4254,55.0466,75.2238,39.1996,58.0885,475985200,21635690.9091,-14.4411,-0.6564,8.5467,5.2149,-54.8269,43.94,29.2132,71.23,74.59,0,22,-22.3698
CVX,Energy,2020,4,2,Apr,2020-04,52.8056,69.8908,72.732,51.3622,63.6781,302922300,14424871.4286,25.9385,1.2352,6.3911,8.6078,-42.8796,61.37,63.1652,63.09,71.83,0,21,26.9666
CVX,Energy,2020,5,2,May,2020-05,69.5186,70.6856,72.9905,65.3479,70.0319,206892500,10344625.0,1.8432,0.0922,3.2245,4.0914,-26.1,46.03,56.0965,63.82,71.48,0,20,1.1372
CVX,Energy,2020,6,2,Jun,2020-06,70.0998,68.7817,79.8509,66.4306,71.7743,206216100,9373459.0909,-1.7208,-0.0782,2.9333,2.9437,-26.9088,36.7,50.0755,70.32,71.53,0,22,-2.6936
CVX,Energy,2020,7,3,Jul,2020-07,68.8202,64.7039,71.4873,62.8308,67.7141,181475800,8248900.0,-5.4148,-0.2461,2.4685,2.735,-30.0536,47.01,47.6064,69.89,70.96,0,22,-5.9285
CVX,Energy,2020,8,3,Aug,2020-08,64.7348,65.6289,71.6954,64.596,67.636,173478400,8260876.1905,1.6454,0.0784,2.1152,2.2894,-28.3036,35.22,48.5814,67.81,70.54,0,21,1.4296
CVX,Energy,2020,9,3,Sep,2020-09,65.1051,56.3003,66.0669,55.1274,60.3128,256426900,12210804.7619,-14.9288,-0.7109,1.7378,1.6267,-38.4269,30.15,25.0624,64.72,69.41,0,21,-14.2142
CVX,Energy,2020,10,4,Oct,2020-10,55.9172,54.3454,59.4985,50.9518,56.2399,251160800,11416400.0,-3.1385,-0.1427,2.0379,1.8538,-42.6461,35.46,42.6877,59.42,66.9,0,22,-3.4722
CVX,Energy,2020,11,4,Nov,2020-11,55.2838,69.1734,76.0288,54.2672,65.2315,241627400,12081370.0,25.7974,1.2899,3.6507,2.9058,-38.9843,61.97,67.39,59.99,65.1,0,20,27.2846
CVX,Energy,2020,12,4,Dec,2020-12,70.8396,67.0072,75.029,66.2773,70.0692,224789100,10217686.3636,-2.8471,-0.1294,2.4726,3.3231,-26.5914,15.77,46.6382,65.72,65.15,1,22,-3.1315
CVX,Energy,2021,1,1,Jan,2021-01,67.5627,67.6023,76.4255,66.5629,72.0327,197547100,10397215.7895,1.3185,0.0694,1.8447,1.9543,-25.7795,37.27,59.94,70.9,66.68,1,19,0.8881
CVX,Energy,2021,2,1,Feb,2021-02,68.2291,80.467,84.4582,67.1024,75.0123,203334500,10701815.7895,17.7213,0.9327,2.0486,1.9008,-18.5057,76.68,60.9768,72.29,67.37,1,19,19.03
CVX,Energy,2021,3,1,Mar,2021-03,82.4465,84.3214,90.6863,81.0223,85.6369,304177300,13225100.0,5.0021,0.2175,1.7854,1.792,-8.5963,33.1,63.7778,79.35,68.94,1,23,4.79
CVX,Energy,2021,4,2,Apr,2021-04,84.6996,82.9374,86.6228,80.5797,83.0676,175170000,8341428.5714,-1.4416,-0.0686,1.4234,1.5109,-9.5106,53.39,43.2762,83.93,70.5,1,21,-1.6414
CVX,Energy,2021,5,2,May,2021-05,83.6696,84.539,91.0163,83.0566,86.0661,209434500,10471725.0,2.1835,0.1092,1.7163,1.5923,-6.5338,39.29,55.4215,84.49,72.29,1,20,1.9312
CVX,Energy,2021,6,2,Jun,2021-06,85.769,85.3128,90.0126,78.4464,87.1922,224064300,10184740.9091,1.2,0.0545,1.5783,1.6556,-6.5911,40.45,53.4855,86.06,74.66,1,22,0.9153
CVX,Energy,2021,7,3,Jul,2021-07,87.1129,82.9263,87.2351,76.9884,82.7351,205695700,9795033.3333,-2.5985,-0.1237,1.6728,1.5889,-13.0009,43.28,37.8076,84.97,77.27,1,21,-2.7974
CVX,Energy,2021,8,3,Aug,2021-08,83.1462,79.8838,84.6938,76.6561,81.5112,213430100,9701368.1818,-3.5161,-0.1598,1.4855,1.5001,-13.3624,35.27,48.3364,82.66,79.95,1,22,-3.6689
CVX,Energy,2021,9,3,Sep,2021-09,79.9581,83.7471,86.5869,77.0275,81.0548,250488400,11928019.0476,4.9592,0.2362,1.5313,1.4387,-12.9122,63.68,51.8976,81.39,81.01,1,21,4.8362
CVX,Energy,2021,10,4,Oct,2021-10,84.3828,94.5117,95.1721,84.1021,90.4376,211811800,10086276.1905,12.2539,0.5835,1.328,1.4255,-4.1373,75.63,75.5776,84.88,83.16,1,21,12.8536
CVX,Energy,2021,11,4,Nov,2021-11,94.9575,94.2513,98.535,92.4314,95.1584,225299300,10728538.0952,-0.1103,-0.0053,1.2713,1.1223,-3.6863,45.31,60.2986,91.23,85.6,1,21,-0.2755
CVX,Energy,2021,12,4,Dec,2021-12,95.9881,97.9922,99.654,92.4643,97.1815,221103300,10050150.0,4.0579,0.1845,1.3792,1.3466,-4.3434,46.52,53.3077,95.81,87.05,1,22,3.9691
CVX,Energy,2022,1,1,Jan,2022-01,98.0507,109.6661,114.4008,97.9421,106.5009,300811900,15040595.0,11.5251,0.5763,1.4842,1.2643,-3.5163,63.51,78.6255,100.66,89.33,1,20,11.9131
CVX,Energy,2022,2,1,Feb,2022-02,109.2486,121.5086,121.5086,108.9814,114.2772,282878000,14888315.7895,10.5284,0.5541,1.7465,1.533,-3.6164,63.28,60.8053,107.44,92.14,1,19,10.7986
